Place_Name,Rating_Score,city,Rating_Reviews,Price_EGP,Price_USD,Address,Link,Image,Room_Info
فندق ميريت امون سوهاج,8.0,Sohag,9.0,1535.0,31.01,Jazīrat Maḩrūs,https://www.booking.com/hotel/eg/fndq-myryt-mwn-swhj.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9zb2hhZ0gzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCoMGB0gbAAgHSAiQwMmM2NjkyYi0yOWEzLTQyNjQtYTkxYi04NzkwODIyYzI5ZmXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=0dd0a710de440092&srepoch=1782603942&all_sr_blocks=1508595701_434571134_2_1_0&highlighted_blocks=1508595701_434571134_2_1_0&matching_block_id=1508595701_434571134_2_1_0&sr_pri_blocks=1508595701_434571134_2_1_0__3100&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/869395930.webp?k=250f1e3ffa0f2d032f63a37ab0250a46963a13f52c2647441638c7627a1bc434&o=,Jazīrat MaḩrūsShow on map
Al Fanar Azur Hotel,8.1,Sohag,233.0,2993.0,60.46,Sūhāj,https://www.booking.com/hotel/eg/al-fanar-azur.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9zb2hhZ0gzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCoMGB0gbAAgHSAiQwMmM2NjkyYi0yOWEzLTQyNjQtYTkxYi04NzkwODIyYzI5ZmXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=0dd0a710de440092&srepoch=1782603942&all_sr_blocks=1243719901_396284293_2_1_0&highlighted_blocks=1243719901_396284293_2_1_0&matching_block_id=1243719901_396284293_2_1_0&sr_pri_blocks=1243719901_396284293_2_1_0__6045&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/607075977.webp?k=6e9861e038400f0ca11773771d557835b9a3797c802b5d1c130a858e6a23cb0f&o=,SūhājShow on map
Hotel G,5.0,Sohag,5.0,990.0,20.0,Sūhāj,https://www.booking.com/hotel/eg/g.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9zb2hhZ0gzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCoMGB0gbAAgHSAiQwMmM2NjkyYi0yOWEzLTQyNjQtYTkxYi04NzkwODIyYzI5ZmXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=0dd0a710de440092&srepoch=1782603942&all_sr_blocks=1631470605_433672959_2_1_0&highlighted_blocks=1631470605_433672959_2_1_0&matching_block_id=1631470605_433672959_2_1_0&sr_pri_blocks=1631470605_433672959_2_1_0__2000&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/872438210.webp?k=e276f9c0a990e939ea8acecee480aafbc6691fa6dd7bb78c47bc08dca5791758&o=,SūhājShow on map
VIP hotel & café,7.9,Sohag,7.0,2166.0,43.76,Qilfāw,https://www.booking.com/hotel/eg/vip-amp-cafe.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9zb2hhZ0gzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCoMGB0gbAAgHSAiQwMmM2NjkyYi0yOWEzLTQyNjQtYTkxYi04NzkwODIyYzI5ZmXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=0dd0a710de440092&srepoch=1782603942&all_sr_blocks=1579994705_429097955_2_2_0&highlighted_blocks=1579994705_429097955_2_2_0&matching_block_id=1579994705_429097955_2_2_0&sr_pri_blocks=1579994705_429097955_2_2_0__4374&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/821983110.webp?k=5830752c5174839deb1596496058b88566296af190decfa8802f7e6e15b9df44&o=,QilfāwShow on map
Abo Elwafa Hotel,7.1,Sohag,143.0,1683.0,34.0,Sūhāj,https://www.booking.com/hotel/eg/dahab-swhj.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9zb2hhZ0gzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCoMGB0gbAAgHSAiQwMmM2NjkyYi0yOWEzLTQyNjQtYTkxYi04NzkwODIyYzI5ZmXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=0dd0a710de440092&srepoch=1782603942&all_sr_blocks=1153840102_388735373_2_1_0&highlighted_blocks=1153840102_388735373_2_1_0&matching_block_id=1153840102_388735373_2_1_0&sr_pri_blocks=1153840102_388735373_2_1_0__3400&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/605191179.webp?k=26eb3136dc77ac7a03f3b3de8a796e03856172cd475b41a00f1875ef4e2b3e3d&o=,SūhājShow on map
فندق الصفا السياحي سوهاج,7.1,Sohag,10.0,3466.0,70.02,Sūhāj,https://www.booking.com/hotel/eg/fndq-lsf.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9zb2hhZ0gzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCoMGB0gbAAgHSAiQwMmM2NjkyYi0yOWEzLTQyNjQtYTkxYi04NzkwODIyYzI5ZmXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=0dd0a710de440092&srepoch=1782603942&all_sr_blocks=938172303_434136511_0_0_0&highlighted_blocks=938172303_434136511_0_0_0&matching_block_id=938172303_434136511_0_0_0&sr_pri_blocks=938172303_434136511_0_0_0__7000&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/865814001.webp?k=73a49f8e2ffcde4a16c384b454a874f0925abe3ba2b9b4baea89c6a492bde3f3&o=,SūhājShow on map
Sohag luxury apartment,,Sohag,1.0,1238.0,25.01,Awlād Gharīb,https://www.booking.com/hotel/eg/sohag-luxury-apartment.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9zb2hhZ0gzWARoQ4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCoMGB0gbAAgHSAiQwMmM2NjkyYi0yOWEzLTQyNjQtYTkxYi04NzkwODIyYzI5ZmXYAgHgAgE&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=0dd0a710de440092&srepoch=1782603942&all_sr_blocks=1608134401_432532744_4_0_0&highlighted_blocks=1608134401_432532744_4_0_0&matching_block_id=1608134401_432532744_4_0_0&sr_pri_blocks=1608134401_432532744_4_0_0__2500&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/844415385.webp?k=d25da922b85de240bc13423e0b51f9b3256317a5a70be598379aa79991fbb2ac&o=,Awlād GharībShow on map
Grand Hotel Qena,7.5,Qena,156.0,1248.0,25.21,Qena,https://www.booking.com/hotel/eg/grand-qena.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=751324402_428896599_2_1_0&highlighted_blocks=751324402_428896599_2_1_0&matching_block_id=751324402_428896599_2_1_0&sr_pri_blocks=751324402_428896599_2_1_0__2520&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/424998383.webp?k=72d1bf165244ce073895c6284f69c6592a5d82852527b18b8ebda74719f4bb75&o=,QenaShow on map
Arkan Hotel Qena,8.1,Qena,62.0,1069.0,21.6,Qena,https://www.booking.com/hotel/eg/arkan-qena.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1487967208_439465469_0_0_0&highlighted_blocks=1487967208_439465469_0_0_0&matching_block_id=1487967208_439465469_0_0_0&sr_pri_blocks=1487967208_439465469_0_0_0__2160&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/741323485.webp?k=713b194484c5c4753abd66b2e66c701772d9f10da3ec86c492d2b1c56128c638&o=,QenaShow on map
Dream Hotel,8.4,Qena,163.0,1040.0,21.01,Qena,https://www.booking.com/hotel/eg/dream-qn1.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=762945203_380774138_2_1_0&highlighted_blocks=762945203_380774138_2_1_0&matching_block_id=762945203_380774138_2_1_0&sr_pri_blocks=762945203_380774138_2_1_0__2100&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/842686021.webp?k=c6390cc403f7b6071466c136439a8c3a470dcacb47b99ecfbfdae248001eeef5&o=,QenaShow on map
Makkah Hotel,7.3,Qena,9.0,891.0,18.0,Qena,https://www.booking.com/hotel/eg/makkah.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=804729703_341867717_3_0_0&highlighted_blocks=804729703_341867717_3_0_0&matching_block_id=804729703_341867717_3_0_0&sr_pri_blocks=804729703_341867717_3_0_0__1800&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/332214190.webp?k=3b11637368e62ade6cdc7128af48be7ae8fc4e941d877e660fba437074fa748c&o=,QenaShow on map
Elyasmene,8.8,Qena,34.0,2228.0,45.01,Qena,https://www.booking.com/hotel/eg/elyasmene.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1490024302_420665439_2_1_0&highlighted_blocks=1490024302_420665439_2_1_0&matching_block_id=1490024302_420665439_2_1_0&sr_pri_blocks=1490024302_420665439_2_1_0__4500&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/743367912.webp?k=23f23c0ab3ae29e12477c5b1a6750bf30204ea65d1feec0375afc3d3ad83d9f5&o=,QenaShow on map
4 nighhts luxury Nile cruise from Luxor to Aswan,,Qena,,13368.0,270.06,Qena,https://www.booking.com/hotel/eg/4-nighhts-luxury-nile-cruise-from-luxor-to-aswan.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1460588601_417363047_2_1_0&highlighted_blocks=1460588601_417363047_2_1_0&matching_block_id=1460588601_417363047_2_1_0&sr_pri_blocks=1460588601_417363047_2_1_0__27000&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/716851168.webp?k=a777936c67b7e442e43517af8b6c31c45b09d37a799b37b7b287ca68378cbfb9&o=,QenaShow on map
Shepherd I Dahabya,,Qena,,33419.0,675.13,Esna,https://www.booking.com/hotel/eg/shepherd-i-dahabya.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1501206301_421795311_2_41_0&highlighted_blocks=1501206301_421795311_2_41_0&matching_block_id=1501206301_421795311_2_41_0&sr_pri_blocks=1501206301_421795311_2_41_0__67500&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/755327396.webp?k=ccd3e24545096c7ee11185eb637df71672b8e747f0fd661c18b871ca2bd3a0ed&o=,EsnaShow on map
شقة النزهة,,Qena,,8912.0,180.04,Al Ḩamīdāt,https://www.booking.com/hotel/eg/shq-lnzh.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1644375001_434549739_9_0_0&highlighted_blocks=1644375001_434549739_9_0_0&matching_block_id=1644375001_434549739_9_0_0&sr_pri_blocks=1644375001_434549739_9_0_0__18000&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/869082574.webp?k=92a215ac889ece8dd62b8e0577767883b9f3d888e017fcb54e1d96c59290086d&o=,Al ḨamīdātShow on map
قنا الحجيرات,,Qena,,2288238.0,46227.03,Ad Dayr ash Sharqī,https://www.booking.com/hotel/eg/qn-lhjyrt.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1343435701_406722060_2_1_0&highlighted_blocks=1343435701_406722060_2_1_0&matching_block_id=1343435701_406722060_2_1_0&sr_pri_blocks=1343435701_406722060_2_1_0__4621770&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/637269734.webp?k=c833267fe7e0a39de810ce0cab45c7d4ceeb202fc38e953d6bd234e8b12c3dfe&o=,Ad Dayr ash SharqīShow on map
الجيار,,Qena,,44559.0,900.18,Qena,https://www.booking.com/hotel/eg/ljyr.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1512140601_422959827_2_0_0&highlighted_blocks=1512140601_422959827_2_0_0&matching_block_id=1512140601_422959827_2_0_0&sr_pri_blocks=1512140601_422959827_2_0_0__90000&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/764830397.webp?k=53a48c405fc825186d6abafd8413d38a1b2e1526910f0a6d6c406349acddb45f&o=,QenaShow on map
Al Wadi Hotel,8.8,Qena,75.0,2293.0,46.32,"West Bank, Al Aqālitah",https://www.booking.com/hotel/eg/al-wadi-boutique.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1382605503_410325560_2_2_0_858055&highlighted_blocks=1382605503_410325560_2_2_0_858055&matching_block_id=1382605503_410325560_2_2_0_858055&sr_pri_blocks=1382605503_410325560_2_2_0_858055_4632&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/696276966.webp?k=5c0de1adddba7a36be375e06464a0c21a61a27cd44c8e990bf3c46271e4a3a7f&o=,"West Bank, Al AqālitahShow on map"
ELamir house,9.7,Qena,15.0,1584.0,32.0,"West Bank, Al Aqālitah",https://www.booking.com/hotel/eg/amr-house-mdyn-hbw.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1325985502_405215732_4_0_0&highlighted_blocks=1325985502_405215732_4_0_0&matching_block_id=1325985502_405215732_4_0_0&sr_pri_blocks=1325985502_405215732_4_0_0__3200&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/625395174.webp?k=8fac30698012e3bfc61ae62af2611e23f36e8bc9e222d0e77448f6222f218596&o=,"West Bank, Al AqālitahShow on map"
Sunlight Dome Studio,,Qena,,1515.0,30.61,"West Bank, Al Aqālitah",https://www.booking.com/hotel/eg/sunlight-dome-studio-al-qarna1.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1667646001_438584361_2_1_0&highlighted_blocks=1667646001_438584361_2_1_0&matching_block_id=1667646001_438584361_2_1_0&sr_pri_blocks=1667646001_438584361_2_1_0__3060&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/883350666.webp?k=b2583a25f37013959e5c21518df84e4ec4c59b900146bf545c218110f0cee1ca&o=,"West Bank, Al AqālitahShow on map"
Saray El Omda - Egyptian Rural Village,9.5,Qena,189.0,4602.0,92.97,"West Bank, Luxor",https://www.booking.com/hotel/eg/saray-el-omda-wellness-amp-retreat-village-luxor.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1569350505_428024027_2_41_0_1346499&highlighted_blocks=1569350505_428024027_2_41_0_1346499&matching_block_id=1569350505_428024027_2_41_0_1346499&sr_pri_blocks=1569350505_428024027_2_41_0_1346499_9295&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/815849943.webp?k=c255f04d8aab0fc45de9d951d041a300ee9ded58408e12723fd54a1556271b17&o=,"West Bank, LuxorShow on map"
EL Farida Royal Palace Hotel,,Qena,7.0,1683.0,34.0,"West Bank, Al Aqālitah",https://www.booking.com/hotel/eg/royal-palace-lqrn.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1630398401_433598811_2_42_0&highlighted_blocks=1630398401_433598811_2_42_0&matching_block_id=1630398401_433598811_2_42_0&sr_pri_blocks=1630398401_433598811_2_42_0__3400&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/880884034.webp?k=8eb360d3d2f4cb4d85f90f64aeba5e4af64fd460524bf34a63f71f11b7005f68&o=,Featured
Habu Hotel,9.3,Qena,102.0,5941.0,120.02,"West Bank, Al Aqālitah",https://www.booking.com/hotel/eg/habu.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1462246602_421085334_2_41_0&highlighted_blocks=1462246602_421085334_2_41_0&matching_block_id=1462246602_421085334_2_41_0&sr_pri_blocks=1462246602_421085334_2_41_0__12000&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/763186171.webp?k=3ebce0a9d9f1ffbae9f7c289d6b4919a1598c386bbf4a928dffddebf5d6f4c8e&o=,"West Bank, Al AqālitahShow on map"
El Juneina Villas - Luxury Oasis Near Valley of the Kings,9.6,Qena,104.0,3367.0,68.02,"West Bank, Luxor",https://www.booking.com/hotel/eg/al-juneina-villas.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=1445669402_415967504_2_9_0_1361151&highlighted_blocks=1445669402_415967504_2_9_0_1361151&matching_block_id=1445669402_415967504_2_9_0_1361151&sr_pri_blocks=1445669402_415967504_2_9_0_1361151_6800&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/887195292.webp?k=22b5807303d91ecab89db85b3c4667b0e26ab31bdd7846a2b19abae3baa30d05&o=,"West Bank, LuxorShow on map"
Luxor Villa Hatshepsut,9.3,Qena,212.0,943.0,19.05,"West Bank, Luxor",https://www.booking.com/hotel/eg/luxor-apartment-hatshepsut.html?aid=304142&label=gen173nr-10CAQoggJCC3NlYXJjaF9xZW5hSDNYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKxwYHSBsACAdICJDM0MWQ0M2RhLTQ2ZGMtNDkyZS1iZjdmLWNiODg0OGUyODdjY9gCAeACAQ&ucfs=1&arphpl=1&checkin=2026-06-28&checkout=2026-06-29&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=9602a718d84708e2&srepoch=1782603961&all_sr_blocks=845457405_351513986_0_1_0_1185195&highlighted_blocks=845457405_351513986_0_1_0_1185195&matching_block_id=845457405_351513986_0_1_0_1185195&sr_pri_blocks=845457405_351513986_0_1_0_1185195_1904&from=searchresults,https://cf.bstatic.com/xdata/images/hotel/square600/663398045.webp?k=5d54c73469b54ac3518ceb07c582f524778bc70035dab2e73d2ca597abb6c3ec&o=,Featured
